source_url,source_name,source_page_type,extraction_timestamp,runner_id,race_id,race_date,racecourse,race_no,horse_no,horse_name,horse_id_or_brand_no,draw,jockey,trainer,carried_weight,handicap_rating,rating_change,declared_body_weight,body_weight_change,gear,gear_change,odds,finish_position,beaten_margin,race_time,sectional_time,running_position,comments_or_notes,raw_horse,raw_finish_time,raw_running_position
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:50:20.401867+00:00,2026-03-01-ST-6-4,2026-03-01-ST-6,2026-03-01,ST,6,4,SIGHT HERMOSO,L003,7,B Avdulla,J Size,126,,,1103,,,,5.4,3,2-1/2,1:09.37,,4 4 3,,SIGHT HERMOSO (L003),1:09.37,4 4 3
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:50:20.401867+00:00,2026-03-01-ST-6-1,2026-03-01-ST-6,2026-03-01,ST,6,1,CELESTIAL HERO,K363,3,D B McMonagle,D J Whyte,135,,,1155,,,,9.3,4,2-3/4,1:09.42,,6 6 4,,CELESTIAL HERO (K363),1:09.42,6 6 4
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:50:20.401867+00:00,2026-03-01-ST-6-6,2026-03-01-ST-6,2026-03-01,ST,6,6,PERFECTDAY,K238,5,J McDonald,W Y So,125,,,1079,,,,6.2,5,3,1:09.48,,8 9 5,,PERFECTDAY (K238),1:09.48,8 9 5
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:50:20.401867+00:00,2026-03-01-ST-6-5,2026-03-01-ST-6,2026-03-01,ST,6,5,WONDERSTAR,J531,4,R Kingscote,Y S Tsui,126,,,1295,,,,12,6,4,1:09.62,,1 1 6,,WONDERSTAR (J531),1:09.62,1 1 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:50:20.401867+00:00,2026-03-01-ST-6-7,2026-03-01-ST-6,2026-03-01,ST,6,7,CHEAHA,K567,10,Y L Chung,A S Cruz,120,,,1039,,,,85,7,4-3/4,1:09.76,,11 10 7,,CHEAHA (K567),1:09.76,11 10 7
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:50:20.401867+00:00,2026-03-01-ST-6-9,2026-03-01-ST-6,2026-03-01,ST,6,9,LUCKY DOCTOR,L225,1,K C Leung,P C Ng,122,,,1194,,,,77,8,6-1/2,1:10.03,,7 7 8,,LUCKY DOCTOR (L225),1:10.03,7 7 8
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:50:20.401867+00:00,2026-03-01-ST-6-10,2026-03-01-ST-6,2026-03-01,ST,6,10,ONE MORE,K261,8,L Hewitson,M Newnham,118,,,1053,,,,3.9,9,7-1/4,1:10.15,,2 2 9,,ONE MORE (K261),1:10.15,2 2 9
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:50:20.401867+00:00,2026-03-01-ST-6-8,2026-03-01-ST-6,2026-03-01,ST,6,8,JOLTIN,L186,6,M L Yeung,D A Hayes,122,,,1030,,,,103,10,7-3/4,1:10.24,,10 11 10,,JOLTIN (L186),1:10.24,10 11 10
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:50:20.401867+00:00,2026-03-01-ST-6-11,2026-03-01-ST-6,2026-03-01,ST,6,11,ORIGIN OF FORM,K517,9,M F Poon,F C Lor,118,,,1053,,,,164,11,9-3/4,1:10.54,,3 5 11,,ORIGIN OF FORM (K517),1:10.54,3 5 11
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=7,HKJC,Results,2026-04-27T07:50:24.706335+00:00,2026-03-01-ST-7-1,2026-03-01-ST-7,2026-03-01,ST,7,1,ROMANTIC WARRIOR,E486,4,J McDonald,C S Shum,126,,,1166,,,,1,1,-,1:59.77,,3 3 3 3 1,,ROMANTIC WARRIOR (E486),1:59.77,3 3 3 3 1
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=7,HKJC,Results,2026-04-27T07:50:24.706335+00:00,2026-03-01-ST-7-5,2026-03-01-ST-7,2026-03-01,ST,7,5,ENSUED,H452,1,D B McMonagle,J Size,126,,,1096,,,,88,2,4,2:00.40,,2 2 2 2 2,,ENSUED (H452),2:00.40,2 2 2 2 2
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=7,HKJC,Results,2026-04-27T07:50:24.706335+00:00,2026-03-01-ST-7-6,2026-03-01-ST-7,2026-03-01,ST,7,6,WINNING WING,K129,3,H T Mo,K W Lui,126,,,1186,,,,23,3,5-1/4,2:00.60,,5 5 5 5 3,,WINNING WING (K129),2:00.60,5 5 5 5 3
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=7,HKJC,Results,2026-04-27T07:50:24.706335+00:00,2026-03-01-ST-7-4,2026-03-01-ST-7,2026-03-01,ST,7,4,MY WISH,J256,5,H Bowman,M Newnham,126,,,1007,,,,13,4,5-1/2,2:00.64,,6 6 6 6 4,,MY WISH (J256),2:00.64,6 6 6 6 4
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=7,HKJC,Results,2026-04-27T07:50:24.706335+00:00,2026-03-01-ST-7-2,2026-03-01-ST-7,2026-03-01,ST,7,2,VOYAGE BUBBLE,E436,6,Z Purton,P F Yiu,126,,,1238,,,,7.8,5,7-1/2,2:00.96,,4 4 4 4 5,,VOYAGE BUBBLE (E436),2:00.96,4 4 4 4 5
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=7,HKJC,Results,2026-04-27T07:50:24.706335+00:00,2026-03-01-ST-7-3,2026-03-01-ST-7,2026-03-01,ST,7,3,BEAUTY JOY,E058,2,B Avdulla,A S Cruz,126,,,1064,,,,117,6,11-1/4,2:01.56,,1 1 1 1 6,,BEAUTY JOY (E058),2:01.56,1 1 1 1 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=8,HKJC,Results,2026-04-27T07:50:28.471401+00:00,2026-03-01-ST-8-3,2026-03-01-ST-8,2026-03-01,ST,8,3,PAKISTAN LEGACY,J363,11,J Orman,W Y So,132,,,1190,,,,25,1,-,1:09.16,,1 1 1,,PAKISTAN LEGACY (J363),1:09.16,1 1 1
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=8,HKJC,Results,2026-04-27T07:50:28.471401+00:00,2026-03-01-ST-8-4,2026-03-01-ST-8,2026-03-01,ST,8,4,RISING FORCE,K236,3,R Kingscote,P F Yiu,129,,,1095,,,,2.6,2,1/2,1:09.26,,3 4 2,,RISING FORCE (K236),1:09.26,3 4 2
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=8,HKJC,Results,2026-04-27T07:50:28.471401+00:00,2026-03-01-ST-8-2,2026-03-01-ST-8,2026-03-01,ST,8,2,GENEVA,J114,8,H Bowman,D J Hall,132,,,1193,,,,25,3,1-1/4,1:09.36,,9 9 3,,GENEVA (J114),1:09.36,9 9 3
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=8,HKJC,Results,2026-04-27T07:50:28.471401+00:00,2026-03-01-ST-8-6,2026-03-01-ST-8,2026-03-01,ST,8,6,AURIO,K056,2,Z Purton,K L Man,127,,,1160,,,,2.2,4,1-3/4,1:09.45,,6 6 4,,AURIO (K056),1:09.45,6 6 4
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=8,HKJC,Results,2026-04-27T07:50:28.471401+00:00,2026-03-01-ST-8-9,2026-03-01-ST-8,2026-03-01,ST,8,9,WUKONG JEWELLERY,K314,7,H Bentley,J Size,122,,,1138,,,,32,5,2,1:09.48,,8 8 5,,WUKONG JEWELLERY (K314),1:09.48,8 8 5
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=8,HKJC,Results,2026-04-27T07:50:28.471401+00:00,2026-03-01-ST-8-10,2026-03-01-ST-8,2026-03-01,ST,8,10,ARMOUR WAR EAGLE,J039,10,A Atzeni,M Newnham,120,,,1166,,,,15,6,3-1/2,1:09.70,,11 11 6,,ARMOUR WAR EAGLE (J039),1:09.70,11 11 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=8,HKJC,Results,2026-04-27T07:50:28.471401+00:00,2026-03-01-ST-8-7,2026-03-01-ST-8,2026-03-01,ST,8,7,ANODE,K367,5,E C W Wong,C S Shum,122,,,1151,,,,19,7,4,1:09.82,,7 7 7,,ANODE (K367),1:09.82,7 7 7
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=8,HKJC,Results,2026-04-27T07:50:28.471401+00:00,2026-03-01-ST-8-11,2026-03-01-ST-8,2026-03-01,ST,8,11,SUPERB KING,K479,4,A Badel,K W Lui,118,,,1031,,,,27,8,5,1:09.98,,4 2 8,,SUPERB KING (K479),1:09.98,4 2 8
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=8,HKJC,Results,2026-04-27T07:50:28.471401+00:00,2026-03-01-ST-8-1,2026-03-01-ST-8,2026-03-01,ST,8,1,LUCY IN THE SKY,J275,1,M Guyon,Y S Tsui,135,,,1191,,,,10,9,8-1/4,1:10.47,,5 5 9,,LUCY IN THE SKY (J275),1:10.47,5 5 9
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=8,HKJC,Results,2026-04-27T07:50:28.471401+00:00,2026-03-01-ST-8-5,2026-03-01-ST-8,2026-03-01,ST,8,5,HOTT SHOTT,L147,9,M F Poon,P C Ng,128,,,1078,,,,169,10,10-1/4,1:10.78,,10 10 10,,HOTT SHOTT (L147),1:10.78,10 10 10
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=8,HKJC,Results,2026-04-27T07:50:28.471401+00:00,2026-03-01-ST-8-8,2026-03-01-ST-8,2026-03-01,ST,8,8,IRON SECURITY,L174,6,K C Leung,C W Chang,122,,,1188,,,,98,11,14-1/2,1:11.49,,2 3 11,,IRON SECURITY (L174),1:11.49,2 3 11
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:50:33.115547+00:00,2026-03-01-ST-9-14,2026-03-01-ST-9,2026-03-01,ST,9,14,STORMY GROVE,K478,12,H Bentley,F C Lor,126,,,1203,,,,22,1,-,1:46.62,,10 12 12 11 1,,STORMY GROVE (K478),1:46.62,10 12 12 11 1
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:50:33.115547+00:00,2026-03-01-ST-9-4,2026-03-01-ST-9,2026-03-01,ST,9,4,INVINCIBLE IBIS,K296,2,H Bowman,M Newnham,126,,,1114,,,,10,2,1,1:46.78,,6 7 8 8 2,,INVINCIBLE IBIS (K296),1:46.78,6 7 8 8 2
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:50:33.115547+00:00,2026-03-01-ST-9-7,2026-03-01-ST-9,2026-03-01,ST,9,7,PATCH OF COSMO,J357,13,D B McMonagle,K L Man,126,,,1280,,,,25,3,1-1/2,1:46.86,,12 11 10 9 3,,PATCH OF COSMO (J357),1:46.86,12 11 10 9 3
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:50:33.115547+00:00,2026-03-01-ST-9-2,2026-03-01-ST-9,2026-03-01,ST,9,2,NUMBERS,L080,11,K C Leung,F C Lor,126,,,1223,,,,3.8,4,1-1/2,1:46.86,,7 2 1 1 4,,NUMBERS (L080),1:46.86,7 2 1 1 4
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:50:33.115547+00:00,2026-03-01-ST-9-11,2026-03-01-ST-9,2026-03-01,ST,9,11,DAZZLING FIT,K298,7,L Ferraris,D Eustace,126,,,1136,,,,52,5,3,1:47.10,,3 5 4 4 5,,DAZZLING FIT (K298),1:47.10,3 5 4 4 5
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:50:33.115547+00:00,2026-03-01-ST-9-13,2026-03-01-ST-9,2026-03-01,ST,9,13,POPE CODY,K313,8,J Orman,Y S Tsui,126,,,1136,,,,60,6,3-1/4,1:47.15,,9 10 9 10 6,,POPE CODY (K313),1:47.15,9 10 9 10 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:50:33.115547+00:00,2026-03-01-ST-9-6,2026-03-01-ST-9,2026-03-01,ST,9,6,BEAUTY BOLT,K491,9,J McDonald,A S Cruz,126,,,1127,,,,8.6,7,3-1/2,1:47.17,,8 8 7 6 7,,BEAUTY BOLT (K491),1:47.17,8 8 7 6 7
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:50:33.115547+00:00,2026-03-01-ST-9-1,2026-03-01-ST-9,2026-03-01,ST,9,1,LITTLE PARADISE,K246,3,C Y Ho,K H Ting,126,,,1197,,,,2.5,8,3-1/2,1:47.17,,11 9 11 12 8,,LITTLE PARADISE (K246),1:47.17,11 9 11 12 8
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:50:33.115547+00:00,2026-03-01-ST-9-5,2026-03-01-ST-9,2026-03-01,ST,9,5,INFINITE RESOLVE,K369,14,A Badel,M Newnham,126,,,1073,,,,19,9,3-1/2,1:47.18,,14 14 14 13 9,,INFINITE RESOLVE (K369),1:47.18,14 14 14 13 9
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:50:33.115547+00:00,2026-03-01-ST-9-10,2026-03-01-ST-9,2026-03-01,ST,9,10,WINDLORD,L184,1,B Avdulla,W K Mo,126,,,1098,,,,94,10,4-3/4,1:47.37,,2 3 5 5 10,,WINDLORD (L184),1:47.37,2 3 5 5 10
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:50:33.115547+00:00,2026-03-01-ST-9-8,2026-03-01-ST-9,2026-03-01,ST,9,8,AKASHVANI,K234,6,L Hewitson,D A Hayes,126,,,1100,,,,76,11,5-1/4,1:47.45,,1 1 2 2 11,,AKASHVANI (K234),1:47.45,1 1 2 2 11
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:50:33.115547+00:00,2026-03-01-ST-9-9,2026-03-01-ST-9,2026-03-01,ST,9,9,CIRCUIT GRAND SLAM,K201,10,A Atzeni,K L Man,126,,,1137,,,,161,12,5-1/4,1:47.46,,13 13 13 14 12,,CIRCUIT GRAND SLAM (K201),1:47.46,13 13 13 14 12
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:50:33.115547+00:00,2026-03-01-ST-9-12,2026-03-01-ST-9,2026-03-01,ST,9,12,LUCKY SAM GOR,K114,5,C L Chau,M Newnham,126,,,1204,,,,26,13,8-3/4,1:48.02,,4 4 3 3 13,,LUCKY SAM GOR (K114),1:48.02,4 4 3 3 13
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=9,HKJC,Results,2026-04-27T07:50:33.115547+00:00,2026-03-01-ST-9-3,2026-03-01-ST-9,2026-03-01,ST,9,3,SAGACIOUS LIFE,K507,4,Z Purton,P C Ng,126,,,1073,,,,9.7,14,15-1/2,1:49.08,,5 6 6 7 14,,SAGACIOUS LIFE (K507),1:49.08,5 6 6 7 14
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:50:37.702532+00:00,2026-03-01-ST-10-1,2026-03-01-ST-10,2026-03-01,ST,10,1,GENTLEMEN LEGACY,K385,7,H Bowman,A S Cruz,135,,,1168,,,,11,1,-,2:00.93,,9 9 9 7 1,,GENTLEMEN LEGACY (K385),2:00.93,9 9 9 7 1
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:50:37.702532+00:00,2026-03-01-ST-10-11,2026-03-01-ST-10,2026-03-01,ST,10,11,FORTUNE BOY,K098,13,H Bentley,D A Hayes,120,,,1113,,,,16,2,N,2:01.00,,11 11 11 10 2,,FORTUNE BOY (K098),2:01.00,11 11 11 10 2
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:50:37.702532+00:00,2026-03-01-ST-10-10,2026-03-01-ST-10,2026-03-01,ST,10,10,MONEY CATCHER,G171,2,K C Leung,F C Lor,121,,,1149,,,,11,3,3/4,2:01.07,,7 7 7 4 3,,MONEY CATCHER (G171),2:01.07,7 7 7 4 3
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:50:37.702532+00:00,2026-03-01-ST-10-5,2026-03-01-ST-10,2026-03-01,ST,10,5,AERODYNAMICS,K564,4,Z Purton,M Newnham,125,,,1070,,,,6.2,4,1,2:01.10,,4 4 4 5 4,,AERODYNAMICS (K564),2:01.10,4 4 4 5 4
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:50:37.702532+00:00,2026-03-01-ST-10-12,2026-03-01-ST-10,2026-03-01,ST,10,12,THE AUSPICIOUS,K004,1,M Guyon,Y S Tsui,119,,,1112,,,,3.6,5,1-1/4,2:01.14,,6 6 6 6 5,,THE AUSPICIOUS (K004),2:01.14,6 6 6 6 5
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:50:37.702532+00:00,2026-03-01-ST-10-13,2026-03-01-ST-10,2026-03-01,ST,10,13,PACKING FIGHTER,L112,14,Y L Chung,P C Ng,113,,,1151,,,,19,6,2-1/2,2:01.34,,2 3 3 3 6,,PACKING FIGHTER (L112),2:01.34,2 3 3 3 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:50:37.702532+00:00,2026-03-01-ST-10-9,2026-03-01-ST-10,2026-03-01,ST,10,9,SKY VINO,K054,9,E C W Wong,C Fownes,120,,,1103,,,,29,7,2-3/4,2:01.39,,3 2 2 2 7,,SKY VINO (K054),2:01.39,3 2 2 2 7
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:50:37.702532+00:00,2026-03-01-ST-10-2,2026-03-01-ST-10,2026-03-01,ST,10,2,KARMA,G392,6,D B McMonagle,C Fownes,130,,,1238,,,,10,8,3-1/4,2:01.46,,12 12 13 12 8,,KARMA (G392),2:01.46,12 12 13 12 8
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:50:37.702532+00:00,2026-03-01-ST-10-14,2026-03-01-ST-10,2026-03-01,ST,10,14,AGENDA,K160,3,M F Poon,D J Hall,117,,,1142,,,,13,9,4-1/2,2:01.66,,8 8 8 9 9,,AGENDA (K160),2:01.66,8 8 8 9 9
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:50:37.702532+00:00,2026-03-01-ST-10-6,2026-03-01-ST-10,2026-03-01,ST,10,6,NOISY BOY,J536,8,A Badel,C H Yip,125,,,1069,,,,55,10,4-1/2,2:01.66,,13 14 14 14 10,,NOISY BOY (J536),2:01.66,13 14 14 14 10
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:50:37.702532+00:00,2026-03-01-ST-10-7,2026-03-01-ST-10,2026-03-01,ST,10,7,BRAVEHEARTS,H389,11,C L Chau,M Newnham,122,,,1096,,,,44,11,5-3/4,2:01.86,,14 13 12 13 11,,BRAVEHEARTS (H389),2:01.86,14 13 12 13 11
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:50:37.702532+00:00,2026-03-01-ST-10-3,2026-03-01-ST-10,2026-03-01,ST,10,3,LIVEANDLETLIVE,K156,10,M Chadwick,A S Cruz,127,,,1159,,,,4.8,12,7-3/4,2:02.19,,1 1 1 1 12,,LIVEANDLETLIVE (K156),2:02.19,1 1 1 1 12
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:50:37.702532+00:00,2026-03-01-ST-10-8,2026-03-01-ST-10,2026-03-01,ST,10,8,DREAMING TOGETHER,L215,5,A Atzeni,B Crawford,123,,,1227,,,,50,13,10,2:02.53,,5 5 5 8 13,,DREAMING TOGETHER (L215),2:02.53,5 5 5 8 13
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:50:37.702532+00:00,2026-03-01-ST-10-4,2026-03-01-ST-10,2026-03-01,ST,10,4,SHANWAH,L123,12,B Avdulla,D J Whyte,127,,,1088,,,,86,14,11-1/4,2:02.73,,10 10 10 11 14,,SHANWAH (L123),2:02.73,10 10 10 11 14
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,2026-03-01-ST-11-9,2026-03-01-ST-11,2026-03-01,ST,11,9,EMBLAZON,K122,6,C L Chau,W K Mo,119,,,1185,,,,2.6,1,-,1:21.74,,4 4 4 1,,EMBLAZON (K122),1:21.74,4 4 4 1
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,2026-03-01-ST-11-10,2026-03-01-ST-11,2026-03-01,ST,11,10,JUNEAU PRIDE,J443,9,A Atzeni,J Size,119,,,1006,,,,3.5,2,3/4,1:21.85,,7 8 8 2,,JUNEAU PRIDE (J443),1:21.85,7 8 8 2
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,2026-03-01-ST-11-4,2026-03-01-ST-11,2026-03-01,ST,11,4,MUGEN,H338,2,Z Purton,B Crawford,129,,,1121,,,,9.7,3,1-1/2,1:21.97,,8 7 5 3,,MUGEN (H338),1:21.97,8 7 5 3
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,2026-03-01-ST-11-7,2026-03-01-ST-11,2026-03-01,ST,11,7,GUSTOSISIMO,J303,1,Y L Chung,A S Cruz,119,,,1209,,,,6.2,4,1-1/2,1:21.98,,3 3 3 4,,GUSTOSISIMO (J303),1:21.98,3 3 3 4
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,2026-03-01-ST-11-8,2026-03-01-ST-11,2026-03-01,ST,11,8,ALL OUT FOR SIX,L193,10,M Chadwick,M Newnham,119,,,1101,,,,10,5,1-1/2,1:21.99,,2 1 1 5,,ALL OUT FOR SIX (L193),1:21.99,2 1 1 5
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,2026-03-01-ST-11-6,2026-03-01-ST-11,2026-03-01,ST,11,6,SON PAK FU,G265,5,A Badel,A S Cruz,123,,,1190,,,,45,6,2-1/2,1:22.14,,10 10 9 6,,SON PAK FU (G265),1:22.14,10 10 9 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,2026-03-01-ST-11-1,2026-03-01-ST-11,2026-03-01,ST,11,1,HEALTHY HAPPY,D435,7,E C W Wong,F C Lor,132,,,1191,,,,18,7,3,1:22.22,,6 6 7 7,,HEALTHY HAPPY (D435),1:22.22,6 6 7 7
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,2026-03-01-ST-11-2,2026-03-01-ST-11,2026-03-01,ST,11,2,BEAUTY ETERNAL,H008,11,B Avdulla,J Size,133,,,1198,,,,17,8,3-1/2,1:22.29,,9 9 10 8,,BEAUTY ETERNAL (H008),1:22.29,9 9 10 8
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,2026-03-01-ST-11-5,2026-03-01-ST-11,2026-03-01,ST,11,5,LADY'S CHOICE,H155,4,R Kingscote,C W Chang,127,,,1167,,,,51,9,5-1/4,1:22.56,,1 2 2 9,,LADY'S CHOICE (H155),1:22.56,1 2 2 9
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,2026-03-01-ST-11-12,2026-03-01-ST-11,2026-03-01,ST,11,12,MR ASCENDENCY,G227,8,M F Poon,P F Yiu,117,,,1135,,,,74,10,9,1:23.17,,11 11 11 10,,MR ASCENDENCY (G227),1:23.17,11 11 11 10
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,2026-03-01-ST-11-3,2026-03-01-ST-11,2026-03-01,ST,11,3,NEW FOREST,K094,3,L Hewitson,M Newnham,130,,,1130,,,,37,11,10-3/4,1:23.48,,5 5 6 11,,NEW FOREST (K094),1:23.48,5 5 6 11
